,create_dt,Count
1248,1973-06-02,89
1249,1973-06-03,82
1250,1973-06-04,93
1251,1973-06-05,83
1252,1973-06-06,82
1253,1973-06-07,86
1254,1973-06-08,87
1255,1973-06-09,75
1256,1973-06-10,55
1257,1973-06-11,85
1258,1973-06-12,105
1259,1973-06-13,92
1260,1973-06-14,94
1261,1973-06-15,78
1262,1973-06-16,73
1263,1973-06-17,79
1264,1973-06-18,79
1265,1973-06-19,83
1266,1973-06-20,84
1267,1973-06-21,99
1268,1973-06-22,83
1269,1973-06-23,80
1270,1973-06-24,92
1271,1973-06-25,86
1272,1973-06-26,82
1273,1973-06-27,92
1274,1973-06-28,88
1275,1973-06-29,76
1276,1973-06-30,86
1277,1973-07-01,77
1278,1973-07-02,93
1279,1973-07-03,87
1280,1973-07-04,68
1281,1973-07-05,92
1282,1973-07-06,93
1283,1973-07-07,99
1284,1973-07-08,81
1285,1973-07-09,81
1286,1973-07-10,69
1287,1973-07-11,79
1288,1973-07-12,81
1289,1973-07-13,91
1290,1973-07-14,87
1291,1973-07-15,92
1292,1973-07-16,76
1293,1973-07-17,71
1294,1973-07-18,70
1295,1973-07-19,78
1296,1973-07-20,86
1297,1973-07-21,60
1298,1973-07-22,81
1299,1973-07-23,70
1300,1973-07-24,62
1301,1973-07-25,75
1302,1973-07-26,82
1303,1973-07-27,79
1304,1973-07-28,73
1305,1973-07-29,89
1306,1973-07-30,88
1307,1973-07-31,82
1308,1973-08-01,89
1309,1973-08-02,82
1310,1973-08-03,74
1311,1973-08-04,79
1312,1973-08-05,98
1313,1973-08-06,64
1314,1973-08-07,63
1315,1973-08-08,73
1316,1973-08-09,67
1317,1973-08-10,90
1318,1973-08-11,83
1319,1973-08-12,69
1320,1973-08-13,95
1321,1973-08-14,86
1322,1973-08-15,76
1323,1973-08-16,74
1324,1973-08-17,78
1325,1973-08-18,90
1326,1973-08-19,75
1327,1973-08-20,80
1328,1973-08-21,94
1329,1973-08-22,56
1330,1973-08-23,88
1331,1973-08-24,85
1332,1973-08-25,64
1333,1973-08-26,82
1334,1973-08-27,79
1335,1973-08-28,101
1336,1973-08-29,91
1337,1973-08-30,87
1338,1973-08-31,89
1339,1973-09-01,87
1340,1973-09-02,83
1341,1973-09-03,83
1342,1973-09-04,91
1343,1973-09-05,89
1344,1973-09-06,92
1345,1973-09-07,85
1346,1973-09-08,82
1347,1973-09-09,95
1348,1973-09-10,73
1349,1973-09-11,96
1350,1973-09-12,82
1351,1973-09-13,77
1352,1973-09-14,86
1353,1973-09-15,99
1354,1973-09-16,72
1355,1973-09-17,76
1356,1973-09-18,87
1357,1973-09-19,77
1358,1973-09-20,88
1359,1973-09-21,76
1360,1973-09-22,88
1361,1973-09-23,60
1362,1973-09-24,85
1363,1973-09-25,94
1364,1973-09-26,77
1365,1973-09-27,89
1366,1973-09-28,101
1367,1973-09-29,77
1368,1973-09-30,74
1369,1973-10-01,86
1370,1973-10-02,70
1371,1973-10-03,81
1372,1973-10-04,80
1373,1973-10-05,82
1374,1973-10-06,78
1375,1973-10-07,97
1376,1973-10-08,92
1377,1973-10-09,97
1378,1973-10-10,78
1379,1973-10-11,98
1380,1973-10-12,77
1381,1973-10-13,92
1382,1973-10-14,116
1383,1973-10-15,79
1384,1973-10-16,76
1385,1973-10-17,81
1386,1973-10-18,92
1387,1973-10-19,81
1388,1973-10-20,107
1389,1973-10-21,80
1390,1973-10-22,88
1391,1973-10-23,91
1392,1973-10-24,87
1393,1973-10-25,74
1394,1973-10-26,67
1395,1973-10-27,109
1396,1973-10-28,93
1397,1973-10-29,75
1398,1973-10-30,71
1399,1973-10-31,83
1400,1973-11-01,79
1401,1973-11-02,103
1402,1973-11-03,92
1403,1973-11-04,86
1404,1973-11-05,88
1405,1973-11-06,96
1406,1973-11-07,77
1407,1973-11-08,78
1408,1973-11-09,74
1409,1973-11-10,79
1410,1973-11-11,82
1411,1973-11-12,90
1412,1973-11-13,86
1413,1973-11-14,89
1414,1973-11-15,69
1415,1973-11-16,72
1416,1973-11-17,77
1417,1973-11-18,90
1418,1973-11-19,74
1419,1973-11-20,93
1420,1973-11-21,82
1421,1973-11-22,65
1422,1973-11-23,83
1423,1973-11-24,73
1424,1973-11-25,78
1425,1973-11-26,86
1426,1973-11-27,104
1427,1973-11-28,81
1428,1973-11-29,71
1429,1973-11-30,94
1430,1973-12-01,82
1431,1973-12-02,114
1432,1973-12-03,87
1433,1973-12-04,94
1434,1973-12-05,68
1435,1973-12-06,81
1436,1973-12-07,93
1437,1973-12-08,82
1438,1973-12-09,77
1439,1973-12-10,78
1440,1973-12-11,86
1441,1973-12-12,86
1442,1973-12-13,79
1443,1973-12-14,89
1444,1973-12-15,89
1445,1973-12-16,84
1446,1973-12-17,98
1447,1973-12-18,94
1448,1973-12-19,84
1449,1973-12-20,87
1450,1973-12-21,80
1451,1973-12-22,80
1452,1973-12-23,82
1453,1973-12-24,82
1454,1973-12-25,88
1455,1973-12-26,96
1456,1973-12-27,99
1457,1973-12-28,93
1458,1973-12-29,77
1459,1973-12-30,78
1460,1973-12-31,84
1461,1974-01-01,88
1462,1974-01-02,96
1463,1974-01-03,78
1464,1974-01-04,100
1465,1974-01-05,90
1466,1974-01-06,92
1467,1974-01-07,75
1468,1974-01-08,96
1469,1974-01-09,75
1470,1974-01-10,80
1471,1974-01-11,84
1472,1974-01-12,87
1473,1974-01-13,78
1474,1974-01-14,75
1475,1974-01-15,85
1476,1974-01-16,91
1477,1974-01-17,84
1478,1974-01-18,75
1479,1974-01-19,81
1480,1974-01-20,88
1481,1974-01-21,99
1482,1974-01-22,100
1483,1974-01-23,83
1484,1974-01-24,81
1485,1974-01-25,76
1486,1974-01-26,91
1487,1974-01-27,89
1488,1974-01-28,95
1489,1974-01-29,74
1490,1974-01-30,77
1491,1974-01-31,74
1492,1974-02-01,86
1493,1974-02-02,87
1494,1974-02-03,89
1495,1974-02-04,97
1496,1974-02-05,77
1497,1974-02-06,70
1498,1974-02-07,79
1499,1974-02-08,84
1500,1974-02-09,82
1501,1974-02-10,91
1502,1974-02-11,77
1503,1974-02-12,89
1504,1974-02-13,60
1505,1974-02-14,81
1506,1974-02-15,96
1507,1974-02-16,79
1508,1974-02-17,77
1509,1974-02-18,81
1510,1974-02-19,82
1511,1974-02-20,68
1512,1974-02-21,83
1513,1974-02-22,89
1514,1974-02-23,89
1515,1974-02-24,84
1516,1974-02-25,78
1517,1974-02-26,73
1518,1974-02-27,86
1519,1974-02-28,97
1520,1974-03-01,86
1521,1974-03-02,86
1522,1974-03-03,92
1523,1974-03-04,62
1524,1974-03-05,78
1525,1974-03-06,80
1526,1974-03-07,77
1527,1974-03-08,96
1528,1974-03-09,58
1529,1974-03-10,86
1530,1974-03-11,73
1531,1974-03-12,88
1532,1974-03-13,89
1533,1974-03-14,87
1534,1974-03-15,87
1535,1974-03-16,83
1536,1974-03-17,74
1537,1974-03-18,98
1538,1974-03-19,74
1539,1974-03-20,75
1540,1974-03-21,89
1541,1974-03-22,76
1542,1974-03-23,83
1543,1974-03-24,77
1544,1974-03-25,78
1545,1974-03-26,76
1546,1974-03-27,90
1547,1974-03-28,63
1548,1974-03-29,76
1549,1974-03-30,96
1550,1974-03-31,83
1551,1974-04-01,73
1552,1974-04-02,79
1553,1974-04-03,101
1554,1974-04-04,82
1555,1974-04-05,88
1556,1974-04-06,88
1557,1974-04-07,91
1558,1974-04-08,85
1559,1974-04-09,70
1560,1974-04-10,87
1561,1974-04-11,93
1562,1974-04-12,76
1563,1974-04-13,70
1564,1974-04-14,82
1565,1974-04-15,81
1566,1974-04-16,87
1567,1974-04-17,95
1568,1974-04-18,97
1569,1974-04-19,82
1570,1974-04-20,92
1571,1974-04-21,78
1572,1974-04-22,87
1573,1974-04-23,74
1574,1974-04-24,99
1575,1974-04-25,78
1576,1974-04-26,103
1577,1974-04-27,68
1578,1974-04-28,87
1579,1974-04-29,68
1580,1974-04-30,75
1581,1974-05-01,80
1582,1974-05-02,92
1583,1974-05-03,92
1584,1974-05-04,80
1585,1974-05-05,81
1586,1974-05-06,88
1587,1974-05-07,79
1588,1974-05-08,90
1589,1974-05-09,75
1590,1974-05-10,93
1591,1974-05-11,72
1592,1974-05-12,65
1593,1974-05-13,102
1594,1974-05-14,79
1595,1974-05-15,85
1596,1974-05-16,80
1597,1974-05-17,82
1598,1974-05-18,98
1599,1974-05-19,83
1600,1974-05-20,84
1601,1974-05-21,82
1602,1974-05-22,78
1603,1974-05-23,78
1604,1974-05-24,79
1605,1974-05-25,93
1606,1974-05-26,87
1607,1974-05-27,81
1608,1974-05-28,90
1609,1974-05-29,65
1610,1974-05-30,86
1611,1974-05-31,96
1612,1974-06-01,96
1613,1974-06-02,69
1614,1974-06-03,88
1615,1974-06-04,71
1616,1974-06-05,86
1617,1974-06-06,84
1618,1974-06-07,77
1619,1974-06-08,70
1620,1974-06-09,81
1621,1974-06-10,93
1622,1974-06-11,73
1623,1974-06-12,78
1624,1974-06-13,81
1625,1974-06-14,74
1626,1974-06-15,84
1627,1974-06-16,89
1628,1974-06-17,92
1629,1974-06-18,67
1630,1974-06-19,96
1631,1974-06-20,77
1632,1974-06-21,66
1633,1974-06-22,105
1634,1974-06-23,60
1635,1974-06-24,90
1636,1974-06-25,87
1637,1974-06-26,72
1638,1974-06-27,81
1639,1974-06-28,54
1640,1974-06-29,73
1641,1974-06-30,94
1642,1974-07-01,79
1643,1974-07-02,94
1644,1974-07-03,82
1645,1974-07-04,94
1646,1974-07-05,89
1647,1974-07-06,70
1648,1974-07-07,88
1649,1974-07-08,97
1650,1974-07-09,85
1651,1974-07-10,89
1652,1974-07-11,94
1653,1974-07-12,90
1654,1974-07-13,89
1655,1974-07-14,77
1656,1974-07-15,72
1657,1974-07-16,88
1658,1974-07-17,89
1659,1974-07-18,100
1660,1974-07-19,79
1661,1974-07-20,70
1662,1974-07-21,82
1663,1974-07-22,97
1664,1974-07-23,75
1665,1974-07-24,85
1666,1974-07-25,92
1667,1974-07-26,79
1668,1974-07-27,86
1669,1974-07-28,82
1670,1974-07-29,103
1671,1974-07-30,99
1672,1974-07-31,105
1673,1974-08-01,89
1674,1974-08-02,73
1675,1974-08-03,77
1676,1974-08-04,78
1677,1974-08-05,97
1678,1974-08-06,83
1679,1974-08-07,96
1680,1974-08-08,93
1681,1974-08-09,81
1682,1974-08-10,90
1683,1974-08-11,75
1684,1974-08-12,79
1685,1974-08-13,86
1686,1974-08-14,92
1687,1974-08-15,87
1688,1974-08-16,93
1689,1974-08-17,95
1690,1974-08-18,79
1691,1974-08-19,86
1692,1974-08-20,80
1693,1974-08-21,99
1694,1974-08-22,95
1695,1974-08-23,121
1696,1974-08-24,86
1697,1974-08-25,64
1698,1974-08-26,64
1699,1974-08-27,83
1700,1974-08-28,85
1701,1974-08-29,94
1702,1974-08-30,78
1703,1974-08-31,75
1704,1974-09-01,84
1705,1974-09-02,75
1706,1974-09-03,79
1707,1974-09-04,78
1708,1974-09-05,72
1709,1974-09-06,94
1710,1974-09-07,89
1711,1974-09-08,87
1712,1974-09-09,94
1713,1974-09-10,71
1714,1974-09-11,89
1715,1974-09-12,75
1716,1974-09-13,90
1717,1974-09-14,75
1718,1974-09-15,96
1719,1974-09-16,77
1720,1974-09-17,74
1721,1974-09-18,74
1722,1974-09-19,90
1723,1974-09-20,90
1724,1974-09-21,86
1725,1974-09-22,82
1726,1974-09-23,76
1727,1974-09-24,76
1728,1974-09-25,75
1729,1974-09-26,92
1730,1974-09-27,91
1731,1974-09-28,71
1732,1974-09-29,81
1733,1974-09-30,97
1734,1974-10-01,76
1735,1974-10-02,78
1736,1974-10-03,87
1737,1974-10-04,78
1738,1974-10-05,74
1739,1974-10-06,81
1740,1974-10-07,86
1741,1974-10-08,86
1742,1974-10-09,60
1743,1974-10-10,78
1744,1974-10-11,86
1745,1974-10-12,81
1746,1974-10-13,78
1747,1974-10-14,99
1748,1974-10-15,83
1749,1974-10-16,80
1750,1974-10-17,86
1751,1974-10-18,81
1752,1974-10-19,76
1753,1974-10-20,93
1754,1974-10-21,73
1755,1974-10-22,101
1756,1974-10-23,80
1757,1974-10-24,77
1758,1974-10-25,88
1759,1974-10-26,84
1760,1974-10-27,82
1761,1974-10-28,71
1762,1974-10-29,97
1763,1974-10-30,82
1764,1974-10-31,66
1765,1974-11-01,85
1766,1974-11-02,82
1767,1974-11-03,83
1768,1974-11-04,71
1769,1974-11-05,97
1770,1974-11-06,74
1771,1974-11-07,91
1772,1974-11-08,85
1773,1974-11-09,75
1774,1974-11-10,90
1775,1974-11-11,92
1776,1974-11-12,74
1777,1974-11-13,86
1778,1974-11-14,80
1779,1974-11-15,91
1780,1974-11-16,94
1781,1974-11-17,89
1782,1974-11-18,85
1783,1974-11-19,71
1784,1974-11-20,88
1785,1974-11-21,82
1786,1974-11-22,85
1787,1974-11-23,83
1788,1974-11-24,72
1789,1974-11-25,88
1790,1974-11-26,76
1791,1974-11-27,71
1792,1974-11-28,86
1793,1974-11-29,82
1794,1974-11-30,93
1795,1974-12-01,83
1796,1974-12-02,85
1797,1974-12-03,67
1798,1974-12-04,85
1799,1974-12-05,87
1800,1974-12-06,77
1801,1974-12-07,63
1802,1974-12-08,78
1803,1974-12-09,96
1804,1974-12-10,74
1805,1974-12-11,85
1806,1974-12-12,86
1807,1974-12-13,84
1808,1974-12-14,67
1809,1974-12-15,82
1810,1974-12-16,90
1811,1974-12-17,71
1812,1974-12-18,90
1813,1974-12-19,86
1814,1974-12-20,94
1815,1974-12-21,86
1816,1974-12-22,86
1817,1974-12-23,73
1818,1974-12-24,83
1819,1974-12-25,76
1820,1974-12-26,75
1821,1974-12-27,68
1822,1974-12-28,109
1823,1974-12-29,75
1824,1974-12-30,91
1825,1974-12-31,82
1826,1975-01-01,79
1827,1975-01-02,86
1828,1975-01-03,72
1829,1975-01-04,96
1830,1975-01-05,87
1831,1975-01-06,80
1832,1975-01-07,81
1833,1975-01-08,80
1834,1975-01-09,86
1835,1975-01-10,93
1836,1975-01-11,93
1837,1975-01-12,66
1838,1975-01-13,75
1839,1975-01-14,72
1840,1975-01-15,85
1841,1975-01-16,83
1842,1975-01-17,97
1843,1975-01-18,89
1844,1975-01-19,89
1845,1975-01-20,94
1846,1975-01-21,85
1847,1975-01-22,104
1848,1975-01-23,98
1849,1975-01-24,80
1850,1975-01-25,75
1851,1975-01-26,91
1852,1975-01-27,92
1853,1975-01-28,84
1854,1975-01-29,78
1855,1975-01-30,93
1856,1975-01-31,88
1857,1975-02-01,92
1858,1975-02-02,82
1859,1975-02-03,67
1860,1975-02-04,92
1861,1975-02-05,75
1862,1975-02-06,104
1863,1975-02-07,91
1864,1975-02-08,84
1865,1975-02-09,80
1866,1975-02-10,94
1867,1975-02-11,64
1868,1975-02-12,100
1869,1975-02-13,87
1870,1975-02-14,82
1871,1975-02-15,70
1872,1975-02-16,85
1873,1975-02-17,71
1874,1975-02-18,95
1875,1975-02-19,95
1876,1975-02-20,75
1877,1975-02-21,90
1878,1975-02-22,86
1879,1975-02-23,71
1880,1975-02-24,69
1881,1975-02-25,73
1882,1975-02-26,81
1883,1975-02-27,88
1884,1975-02-28,78
1885,1975-03-01,93
1886,1975-03-02,73
1887,1975-03-03,97
1888,1975-03-04,84
1889,1975-03-05,93
1890,1975-03-06,74
1891,1975-03-07,92
1892,1975-03-08,92
1893,1975-03-09,68
1894,1975-03-10,96
1895,1975-03-11,75
1896,1975-03-12,75
1897,1975-03-13,93
1898,1975-03-14,96
1899,1975-03-15,92
1900,1975-03-16,101
1901,1975-03-17,82
1902,1975-03-18,85
1903,1975-03-19,59
1904,1975-03-20,100
1905,1975-03-21,73
1906,1975-03-22,73
1907,1975-03-23,99
1908,1975-03-24,105
1909,1975-03-25,92
1910,1975-03-26,91
1911,1975-03-27,78
1912,1975-03-28,83
1913,1975-03-29,92
1914,1975-03-30,84
1915,1975-03-31,80
1916,1975-04-01,78
1917,1975-04-02,78
1918,1975-04-03,72
1919,1975-04-04,65
1920,1975-04-05,92
1921,1975-04-06,94
1922,1975-04-07,98
1923,1975-04-08,80
1924,1975-04-09,76
1925,1975-04-10,76
1926,1975-04-11,86
1927,1975-04-12,84
1928,1975-04-13,70
1929,1975-04-14,102
1930,1975-04-15,91
1931,1975-04-16,76
1932,1975-04-17,88
1933,1975-04-18,86
1934,1975-04-19,90
1935,1975-04-20,75
1936,1975-04-21,82
1937,1975-04-22,103
1938,1975-04-23,92
1939,1975-04-24,96
1940,1975-04-25,78
1941,1975-04-26,83
1942,1975-04-27,73
1943,1975-04-28,101
1944,1975-04-29,82
1945,1975-04-30,73
1946,1975-05-01,95
1947,1975-05-02,84
1948,1975-05-03,99
1949,1975-05-04,87
1950,1975-05-05,91
1951,1975-05-06,74
1952,1975-05-07,74
1953,1975-05-08,70
1954,1975-05-09,87
1955,1975-05-10,87
1956,1975-05-11,91
1957,1975-05-12,84
1958,1975-05-13,96
1959,1975-05-14,79
1960,1975-05-15,80
1961,1975-05-16,100
1962,1975-05-17,109
1963,1975-05-18,121
1964,1975-05-19,70
1965,1975-05-20,80
1966,1975-05-21,93
1967,1975-05-22,94
1968,1975-05-23,89
1969,1975-05-24,85
1970,1975-05-25,72
1971,1975-05-26,91
1972,1975-05-27,97
1973,1975-05-28,77
1974,1975-05-29,101
1975,1975-05-30,79
1976,1975-05-31,73
1977,1975-06-01,84
1978,1975-06-02,84
1979,1975-06-03,66
1980,1975-06-04,78
1981,1975-06-05,70
1982,1975-06-06,80
1983,1975-06-07,102
1984,1975-06-08,88
1985,1975-06-09,101
1986,1975-06-10,103
1987,1975-06-11,73
1988,1975-06-12,92
1989,1975-06-13,83
1990,1975-06-14,68
1991,1975-06-15,76
1992,1975-06-16,91
1993,1975-06-17,84
1994,1975-06-18,74
1995,1975-06-19,79
1996,1975-06-20,88
1997,1975-06-21,84
1998,1975-06-22,79
1999,1975-06-23,92
2000,1975-06-24,80
2001,1975-06-25,82
2002,1975-06-26,81
2003,1975-06-27,96
2004,1975-06-28,100
2005,1975-06-29,78
2006,1975-06-30,82
2007,1975-07-01,92
2008,1975-07-02,85
2009,1975-07-03,90
2010,1975-07-04,75
2011,1975-07-05,93
2012,1975-07-06,84
2013,1975-07-07,72
2014,1975-07-08,73
2015,1975-07-09,91
2016,1975-07-10,83
2017,1975-07-11,80
2018,1975-07-12,77
2019,1975-07-13,79
2020,1975-07-14,84
2021,1975-07-15,89
2022,1975-07-16,101
2023,1975-07-17,80
2024,1975-07-18,86
2025,1975-07-19,79
2026,1975-07-20,86
2027,1975-07-21,75
2028,1975-07-22,81
2029,1975-07-23,77
2030,1975-07-24,90
2031,1975-07-25,94
2032,1975-07-26,92
2033,1975-07-27,104
2034,1975-07-28,93
2035,1975-07-29,83
2036,1975-07-30,80
2037,1975-07-31,81
2038,1975-08-01,84
2039,1975-08-02,88
2040,1975-08-03,74
2041,1975-08-04,84
2042,1975-08-05,81
2043,1975-08-06,75
2044,1975-08-07,89
2045,1975-08-08,84
2046,1975-08-09,98
2047,1975-08-10,66
2048,1975-08-11,102
2049,1975-08-12,96
2050,1975-08-13,106
2051,1975-08-14,73
2052,1975-08-15,89
2053,1975-08-16,77
2054,1975-08-17,83
2055,1975-08-18,107
2056,1975-08-19,75
2057,1975-08-20,86
2058,1975-08-21,80
2059,1975-08-22,92
2060,1975-08-23,81
2061,1975-08-24,93
2062,1975-08-25,90
2063,1975-08-26,77
2064,1975-08-27,84
2065,1975-08-28,93
2066,1975-08-29,94
2067,1975-08-30,66
2068,1975-08-31,78
2069,1975-09-01,77
2070,1975-09-02,101
2071,1975-09-03,87
2072,1975-09-04,96
2073,1975-09-05,90
2074,1975-09-06,68
2075,1975-09-07,72
2076,1975-09-08,72
2077,1975-09-09,70
2078,1975-09-10,80
2079,1975-09-11,86
2080,1975-09-12,71
2081,1975-09-13,74
2082,1975-09-14,79
2083,1975-09-15,85
2084,1975-09-16,99
2085,1975-09-17,89
2086,1975-09-18,104
2087,1975-09-19,74
2088,1975-09-20,84
2089,1975-09-21,88
2090,1975-09-22,84
2091,1975-09-23,82
2092,1975-09-24,80
2093,1975-09-25,76
2094,1975-09-26,72
2095,1975-09-27,115
2096,1975-09-28,93
2097,1975-09-29,80
2098,1975-09-30,81
2099,1975-10-01,97
2100,1975-10-02,85
2101,1975-10-03,75
2102,1975-10-04,74
2103,1975-10-05,105
2104,1975-10-06,72
2105,1975-10-07,100
2106,1975-10-08,73
2107,1975-10-09,79
2108,1975-10-10,84
2109,1975-10-11,83
2110,1975-10-12,81
2111,1975-10-13,80
2112,1975-10-14,86
2113,1975-10-15,88
2114,1975-10-16,78
2115,1975-10-17,99
2116,1975-10-18,88
2117,1975-10-19,84
2118,1975-10-20,105
2119,1975-10-21,97
2120,1975-10-22,96
2121,1975-10-23,73
2122,1975-10-24,70
2123,1975-10-25,95
2124,1975-10-26,81
2125,1975-10-27,77
2126,1975-10-28,110
2127,1975-10-29,96
2128,1975-10-30,85
2129,1975-10-31,81
2130,1975-11-01,84
2131,1975-11-02,87
2132,1975-11-03,98
2133,1975-11-04,76
2134,1975-11-05,94
2135,1975-11-06,68
2136,1975-11-07,70
2137,1975-11-08,104
2138,1975-11-09,74
2139,1975-11-10,62
2140,1975-11-11,91
2141,1975-11-12,67
2142,1975-11-13,60
2143,1975-11-14,76
2144,1975-11-15,81
2145,1975-11-16,82
2146,1975-11-17,93
2147,1975-11-18,63
2148,1975-11-19,75
2149,1975-11-20,99
2150,1975-11-21,79
2151,1975-11-22,88
2152,1975-11-23,84
2153,1975-11-24,79
2154,1975-11-25,93
2155,1975-11-26,72
2156,1975-11-27,91
2157,1975-11-28,78
2158,1975-11-29,83
2159,1975-11-30,70
2160,1975-12-01,93
2161,1975-12-02,90
2162,1975-12-03,82
2163,1975-12-04,80
2164,1975-12-05,90
2165,1975-12-06,82
2166,1975-12-07,65
2167,1975-12-08,84
2168,1975-12-09,71
2169,1975-12-10,93
2170,1975-12-11,63
2171,1975-12-12,80
2172,1975-12-13,91
2173,1975-12-14,87
2174,1975-12-15,71
2175,1975-12-16,78
2176,1975-12-17,83
2177,1975-12-18,83
2178,1975-12-19,83
2179,1975-12-20,105
2180,1975-12-21,85
2181,1975-12-22,77
2182,1975-12-23,76
2183,1975-12-24,81
2184,1975-12-25,61
2185,1975-12-26,94
2186,1975-12-27,82
2187,1975-12-28,87
2188,1975-12-29,66
2189,1975-12-30,86
2190,1975-12-31,80
2191,1976-01-01,89
2192,1976-01-02,82
2193,1976-01-03,70
2194,1976-01-04,92
2195,1976-01-05,107
2196,1976-01-06,101
2197,1976-01-07,96
2198,1976-01-08,83
2199,1976-01-09,90
2200,1976-01-10,86
2201,1976-01-11,102
2202,1976-01-12,93
2203,1976-01-13,76
2204,1976-01-14,85
2205,1976-01-15,77
2206,1976-01-16,83
2207,1976-01-17,90
2208,1976-01-18,85
2209,1976-01-19,93
2210,1976-01-20,95
2211,1976-01-21,93
2212,1976-01-22,71
2213,1976-01-23,84
2214,1976-01-24,95
2215,1976-01-25,83
2216,1976-01-26,89
2217,1976-01-27,74
2218,1976-01-28,87
2219,1976-01-29,108
2220,1976-01-30,81
2221,1976-01-31,65
2222,1976-02-01,104
2223,1976-02-02,68
2224,1976-02-03,77
2225,1976-02-04,93
2226,1976-02-05,88
2227,1976-02-06,87
2228,1976-02-07,100
2229,1976-02-08,88
2230,1976-02-09,91
2231,1976-02-10,92
2232,1976-02-11,93
2233,1976-02-12,83
2234,1976-02-13,79
2235,1976-02-14,62
2236,1976-02-15,82
2237,1976-02-16,96
2238,1976-02-17,68
2239,1976-02-18,90
2240,1976-02-19,88
2241,1976-02-20,104
2242,1976-02-21,85
2243,1976-02-22,67
2244,1976-02-23,77
2245,1976-02-24,68
2246,1976-02-25,87
2247,1976-02-26,95
2248,1976-02-27,74
2249,1976-02-28,73
2250,1976-02-29,91
2251,1976-03-01,80
2252,1976-03-02,60
2253,1976-03-03,84
2254,1976-03-04,85
2255,1976-03-05,78
2256,1976-03-06,81
2257,1976-03-07,97
2258,1976-03-08,71
2259,1976-03-09,80
2260,1976-03-10,79
2261,1976-03-11,95
2262,1976-03-12,75
2263,1976-03-13,83
2264,1976-03-14,80
2265,1976-03-15,87
2266,1976-03-16,79
2267,1976-03-17,102
2268,1976-03-18,90
2269,1976-03-19,91
2270,1976-03-20,79
2271,1976-03-21,105
2272,1976-03-22,76
2273,1976-03-23,95
2274,1976-03-24,82
2275,1976-03-25,75
2276,1976-03-26,85
2277,1976-03-27,73
2278,1976-03-28,96
2279,1976-03-29,97
2280,1976-03-30,93
2281,1976-03-31,76
2282,1976-04-01,88
2283,1976-04-02,110
2284,1976-04-03,76
2285,1976-04-04,95
2286,1976-04-05,91
2287,1976-04-06,105
2288,1976-04-07,76
2289,1976-04-08,81
2290,1976-04-09,84
2291,1976-04-10,76
2292,1976-04-11,72
2293,1976-04-12,68
2294,1976-04-13,105
2295,1976-04-14,83
2296,1976-04-15,101
2297,1976-04-16,89
2298,1976-04-17,67
2299,1976-04-18,75
2300,1976-04-19,96
2301,1976-04-20,73
2302,1976-04-21,63
2303,1976-04-22,83
2304,1976-04-23,89
2305,1976-04-24,99
2306,1976-04-25,78
2307,1976-04-26,78
2308,1976-04-27,67
2309,1976-04-28,87
2310,1976-04-29,86
2311,1976-04-30,90
2312,1976-05-01,89
2313,1976-05-02,78
2314,1976-05-03,85
2315,1976-05-04,87
2316,1976-05-05,71
2317,1976-05-06,73
2318,1976-05-07,79
2319,1976-05-08,87
2320,1976-05-09,84
2321,1976-05-10,95
2322,1976-05-11,71
2323,1976-05-12,85
2324,1976-05-13,103
2325,1976-05-14,79
2326,1976-05-15,82
2327,1976-05-16,74
2328,1976-05-17,75
2329,1976-05-18,83
2330,1976-05-19,96
2331,1976-05-20,89
2332,1976-05-21,107
2333,1976-05-22,87
2334,1976-05-23,67
2335,1976-05-24,74
2336,1976-05-25,81
2337,1976-05-26,83
2338,1976-05-27,76
2339,1976-05-28,92
2340,1976-05-29,84
2341,1976-05-30,72
2342,1976-05-31,79
2343,1976-06-01,85
2344,1976-06-02,77
2345,1976-06-03,94
2346,1976-06-04,83
2347,1976-06-05,66
2348,1976-06-06,88
2349,1976-06-07,73
2350,1976-06-08,59
2351,1976-06-09,82
2352,1976-06-10,71
2353,1976-06-11,68
2354,1976-06-12,83
2355,1976-06-13,87
2356,1976-06-14,92
2357,1976-06-15,100
2358,1976-06-16,76
2359,1976-06-17,81
2360,1976-06-18,88
2361,1976-06-19,73
2362,1976-06-20,99
2363,1976-06-21,81
2364,1976-06-22,87
2365,1976-06-23,79
2366,1976-06-24,87
2367,1976-06-25,61
2368,1976-06-26,69
2369,1976-06-27,60
2370,1976-06-28,93
2371,1976-06-29,85
2372,1976-06-30,80
2373,1976-07-01,73
2374,1976-07-02,82
2375,1976-07-03,76
2376,1976-07-04,85
2377,1976-07-05,97
2378,1976-07-06,92
2379,1976-07-07,87
2380,1976-07-08,93
2381,1976-07-09,94
2382,1976-07-10,65
2383,1976-07-11,78
2384,1976-07-12,89
2385,1976-07-13,81
2386,1976-07-14,63
2387,1976-07-15,99
2388,1976-07-16,76
2389,1976-07-17,81
2390,1976-07-18,77
2391,1976-07-19,93
2392,1976-07-20,83
2393,1976-07-21,86
2394,1976-07-22,89
2395,1976-07-23,85
2396,1976-07-24,99
2397,1976-07-25,62
2398,1976-07-26,85
2399,1976-07-27,89
2400,1976-07-28,87
2401,1976-07-29,91
2402,1976-07-30,66
2403,1976-07-31,81
2404,1976-08-01,81
2405,1976-08-02,85
2406,1976-08-03,71
2407,1976-08-04,74
2408,1976-08-05,80
2409,1976-08-06,83
2410,1976-08-07,90
2411,1976-08-08,92
2412,1976-08-09,95
